2017-05-18 10:00:00,USD,Low Impact Expected,CB Leading Index m/m,0.3%,0.4%,0.3%
2017-05-18 10:30:00,USD,Low Impact Expected,Natural Gas Storage,68B,61B,45B
2017-05-18 13:00:00,EUR,High Impact Expected,ECB President Draghi Speaks,,,
2017-05-18 18:45:00,NZD,Low Impact Expected,Visitor Arrivals m/m,3.5%,,1.9%
2017-05-18 23:00:00,NZD,Low Impact Expected,Credit Card Spending y/y,6.4%,,7.2%
2017-05-19 02:00:00,EUR,Low Impact Expected,German PPI m/m,0.4%,0.2%,0.0%
2017-05-19 04:00:00,EUR,Low Impact Expected,Current Account,34.1B,32.3B,37.8B
2017-05-19 06:00:00,GBP,Low Impact Expected,CBI Industrial Order Expectations,9,4,4
2017-05-19 08:30:00,CAD,High Impact Expected,CPI m/m,0.4%,0.5%,0.2%
2017-05-19 08:30:00,CAD,High Impact Expected,Core Retail Sales m/m,-0.2%,0.2%,-0.1%
2017-05-19 08:30:00,CAD,Medium Impact Expected,Common CPI y/y,1.3%,,1.3%
2017-05-19 08:30:00,CAD,Medium Impact Expected,Median CPI y/y,1.6%,,1.7%
2017-05-19 08:30:00,CAD,Medium Impact Expected,Retail Sales m/m,0.7%,0.4%,-0.4%
2017-05-19 08:30:00,CAD,Medium Impact Expected,Trimmed CPI y/y,1.3%,,1.4%
2017-05-19 08:30:00,CAD,Low Impact Expected,Core CPI m/m,0.0%,,0.3%
2017-05-19 10:00:00,EUR,Low Impact Expected,Consumer Confidence,-3,-3,-4
2017-05-21 19:01:00,GBP,Low Impact Expected,Rightmove HPI m/m,1.2%,,1.1%
2017-05-21 19:50:00,JPY,Low Impact Expected,Trade Balance,0.10T,0.25T,0.11T
2017-05-22 06:00:00,EUR,Low Impact Expected,German Buba Monthly Report,,,
2017-05-22 00:00:00,EUR,High Impact Expected,Eurogroup Meetings,,,
2017-05-22 00:00:00,CAD,Non-Economic,Bank Holiday,,,
2017-05-22 09:00:00,CNY,Low Impact Expected,CB Leading Index m/m,1.2%,,0.7%
2017-05-22 10:00:00,USD,Medium Impact Expected,FOMC Member Harker Speaks,,,
2017-05-22 10:30:00,AUD,Low Impact Expected,CB Leading Index m/m,0.5%,,0.4%
2017-05-22 10:30:00,USD,Medium Impact Expected,FOMC Member Kashkari Speaks,,,
2017-05-22 13:30:00,AUD,Medium Impact Expected,RBA Assist Gov Debelle Speaks,,,
2017-05-22 14:00:00,GBP,High Impact Expected,Prime Minister May Speaks,,,
2017-05-22 19:30:00,USD,Medium Impact Expected,FOMC Member Brainard Speaks,,,
2017-05-22 20:30:00,JPY,Low Impact Expected,Flash Manufacturing PMI,52.0,52.9,52.7
2017-05-22 21:10:00,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
2017-05-23 00:30:00,JPY,Low Impact Expected,All Industries Activity m/m,-0.6%,-0.4%,0.7%
2017-05-23 02:00:00,CHF,Low Impact Expected,Trade Balance,1.97B,2.87B,3.04B
2017-05-23 02:00:00,EUR,Low Impact Expected,German Final GDP q/q,0.6%,0.6%,0.6%
2017-05-23 03:00:00,EUR,Medium Impact Expected,French Flash Manufacturing PMI,54.0,55.2,55.1
2017-05-23 03:00:00,EUR,Medium Impact Expected,French Flash Services PMI,58.0,56.8,56.7
2017-05-23 03:30:00,EUR,Medium Impact Expected,German Flash Manufacturing PMI,59.4,58.0,58.2
2017-05-23 03:30:00,EUR,Medium Impact Expected,German Flash Services PMI,55.2,55.5,55.4
2017-05-23 04:00:00,EUR,High Impact Expected,German Ifo Business Climate,114.6,113.1,113.0
2017-05-23 04:00:00,EUR,Medium Impact Expected,Flash Manufacturing PMI,57.0,56.5,56.7
2017-05-23 04:00:00,EUR,Medium Impact Expected,Flash Services PMI,56.2,56.5,56.4
2017-05-23 04:30:00,GBP,Medium Impact Expected,Public Sector Net Borrowing,9.6B,8.0B,2.3B
2017-05-23 06:00:00,GBP,Low Impact Expected,CBI Realized Sales,2,12,38
2017-05-23 08:30:00,CAD,Medium Impact Expected,Wholesale Sales m/m,0.9%,1.1%,0.3%
2017-05-23 09:00:00,USD,Medium Impact Expected,FOMC Member Kashkari Speaks,,,
2017-05-23 09:45:00,USD,Low Impact Expected,Flash Manufacturing PMI,52.5,53.2,52.8
2017-05-23 09:45:00,USD,Low Impact Expected,Flash Services PMI,54.0,53.3,53.1
2017-05-23 09:59:00,USD,Low Impact Expected,Richmond Manufacturing Index,1,15,20
2017-05-23 10:00:00,USD,Medium Impact Expected,New Home Sales,569K,611K,642K
2017-05-23 15:00:00,USD,Medium Impact Expected,FOMC Member Kashkari Speaks,,,
2017-05-23 17:00:00,USD,Medium Impact Expected,FOMC Member Harker Speaks,,,
2017-05-23 18:45:00,NZD,Low Impact Expected,Trade Balance,578M,268M,277M
2017-05-23 20:30:00,AUD,Low Impact Expected,MI Leading Index m/m,-0.1%,,0.1%
2017-05-23 21:30:00,AUD,Medium Impact Expected,Construction Work Done q/q,-0.7%,-0.5%,0.6%
2017-05-24 02:00:00,EUR,Low Impact Expected,German GfK Consumer Climate,10.4,10.2,10.2
2017-05-24 04:00:00,EUR,Low Impact Expected,ECB Financial Stability Review,,,
2017-05-24 00:00:00,All,Medium Impact Expected,OPEC-JMMC Meetings,,,
2017-05-24 05:35:00,EUR,Low Impact Expected,German 10-y Bond Auction,0.39|1.5,,0.33|1.5
2017-05-24 08:45:00,EUR,High Impact Expected,ECB President Draghi Speaks,,,
2017-05-24 08:58:00,USD,Low Impact Expected,HPI m/m,0.6%,0.5%,0.8%
2017-05-24 09:03:00,EUR,Low Impact Expected,Belgian NBB Business Climate,-1.1,-0.5,-0.8
2017-05-24 10:00:00,CAD,High Impact Expected,BOC Rate Statement,,,
2017-05-24 10:00:00,CAD,High Impact Expected,Overnight Rate,0.50%,0.50%,0.50%
2017-05-24 10:00:00,USD,Medium Impact Expected,Existing Home Sales,5.57M,5.65M,5.70M
2017-05-24 10:30:00,USD,High Impact Expected,Crude Oil Inventories,-4.4M,-2.4M,-1.8M
2017-05-24 14:00:00,USD,High Impact Expected,FOMC Meeting Minutes,,,
2017-05-24 18:00:00,USD,Medium Impact Expected,FOMC Member Kaplan Speaks,,,
2017-05-24 22:00:00,NZD,High Impact Expected,Annual Budget Release,,,
2017-05-25 00:00:00,CHF,Non-Economic,Bank Holiday,,,
2017-05-25 00:00:00,EUR,Non-Economic,French Bank Holiday,,,
2017-05-25 00:00:00,EUR,Non-Economic,German Bank Holiday,,,
2017-05-25 04:00:00,AUD,Medium Impact Expected,RBA Assist Gov Debelle Speaks,,,
2017-05-25 04:30:00,GBP,High Impact Expected,Second Estimate GDP q/q,0.2%,0.3%,0.3%
2017-05-25 04:30:00,GBP,Medium Impact Expected,Prelim Business Investment q/q,0.6%,0.3%,-0.9%
2017-05-25 04:30:00,GBP,Low Impact Expected,High Street Lending,40.8K,40.8K,40.9K
2017-05-25 04:30:00,GBP,Low Impact Expected,Index of Services 3m/3m,0.2%,0.3%,0.4%
2017-05-25 00:00:00,All,High Impact Expected,OPEC Meetings,,,
2017-05-25 08:30:00,CAD,Low Impact Expected,Corporate Profits q/q,-7.4%,,3.6%
2017-05-25 08:30:00,USD,High Impact Expected,Unemployment Claims,234K,238K,233K
2017-05-25 08:30:00,USD,Low Impact Expected,Goods Trade Balance,-67.6B,-64.7B,-65.1B
2017-05-25 08:30:00,USD,Low Impact Expected,Prelim Wholesale Inventories m/m,-0.3%,0.2%,0.1%
2017-05-25 10:00:00,USD,Medium Impact Expected,FOMC Member Brainard Speaks,,,
2017-05-25 10:30:00,USD,Low Impact Expected,Natural Gas Storage,75B,72B,68B
2017-05-25 12:00:00,CAD,Low Impact Expected,Gov Council Member Leduc Speaks,,,
2017-05-25 19:30:00,JPY,Low Impact Expected,National Core CPI y/y,0.3%,0.4%,0.2%
2017-05-25 19:30:00,JPY,Low Impact Expected,Tokyo Core CPI y/y,0.1%,0.0%,-0.1%
2017-05-25 19:50:00,JPY,Low Impact Expected,SPPI y/y,0.7%,0.9%,0.8%
2017-05-26 00:00:00,All,High Impact Expected,G7 Meetings,,,
2017-05-26 08:30:00,USD,High Impact Expected,Core Durable Goods Orders m/m,-0.4%,0.4%,0.0%
2017-05-26 08:30:00,USD,High Impact Expected,Prelim GDP q/q,1.2%,0.9%,0.7%
2017-05-26 08:30:00,USD,Medium Impact Expected,Durable Goods Orders m/m,-0.7%,-1.4%,0.9%
2017-05-26 08:30:00,USD,Low Impact Expected,Prelim GDP Price Index q/q,2.2%,2.3%,2.3%
2017-05-26 10:00:00,USD,Medium Impact Expected,Revised UoM Consumer Sentiment,97.1,97.6,97.7
2017-05-26 10:00:00,USD,Low Impact Expected,Revised UoM Inflation Expectations,2.6%,,2.6%
2017-05-27 00:00:00,All,High Impact Expected,G7 Meetings,,,
2017-05-28 00:00:00,CNY,Non-Economic,Bank Holiday,,,
2017-05-29 00:00:00,GBP,Non-Economic,Bank Holiday,,,
2017-05-29 04:00:00,EUR,Medium Impact Expected,M3 Money Supply y/y,4.9%,5.2%,5.3%
2017-05-29 04:00:00,EUR,Low Impact Expected,Private Loans y/y,2.4%,2.5%,2.4%
2017-05-29 00:00:00,USD,Non-Economic,Bank Holiday,,,
2017-05-29 09:00:00,EUR,High Impact Expected,ECB President Draghi Speaks,,,
2017-05-29 18:45:00,NZD,Low Impact Expected,Building Consents m/m,-7.6%,,-1.2%
2017-05-29 19:30:00,JPY,Low Impact Expected,Household Spending y/y,-1.4%,-0.7%,-1.3%
2017-05-29 19:30:00,JPY,Low Impact Expected,Unemployment Rate,2.8%,2.8%,2.8%
2017-05-29 19:50:00,JPY,Low Impact Expected,Retail Sales y/y,3.2%,2.2%,2.1%
2017-05-29 00:00:00,CNY,Non-Economic,Bank Holiday,,,
2017-05-29 21:30:00,AUD,Medium Impact Expected,Building Approvals m/m,4.4%,3.2%,-10.3%
2017-05-30 01:00:00,JPY,Low Impact Expected,BOJ Core CPI y/y,0.2%,0.1%,-0.1%
2017-05-30 02:00:00,EUR,Low Impact Expected,German Import Prices m/m,-0.1%,0.2%,-0.5%
2017-05-30 00:00:00,EUR,Medium Impact Expected,German Prelim CPI m/m,-0.2%,-0.1%,0.0%
2017-05-30 02:45:00,EUR,Low Impact Expected,French Consumer Spending m/m,0.5%,0.8%,-0.1%
2017-05-30 02:45:00,EUR,Low Impact Expected,French Prelim GDP q/q,0.4%,0.3%,0.3%
2017-05-30 03:00:00,CHF,Medium Impact Expected,KOF Economic Barometer,101.6,106.2,106.3
2017-05-30 03:00:00,EUR,Medium Impact Expected,Spanish Flash CPI y/y,1.9%,2.1%,2.6%
2017-05-30 05:16:00,EUR,Low Impact Expected,Italian 10-y Bond Auction,2.15|1.5,,2.29|1.3
2017-05-30 08:30:00,CAD,Medium Impact Expected,Current Account,-14.1B,-11.4B,-11.8B
2017-05-30 08:30:00,CAD,Medium Impact Expected,RMPI m/m,1.6%,3.8%,-1.7%
2017-05-30 08:30:00,CAD,Low Impact Expected,IPPI m/m,0.6%,0.7%,0.8%
2017-05-30 08:30:00,USD,Medium Impact Expected,Core PCE Price Index m/m,0.2%,0.1%,-0.1%
2017-05-30 08:30:00,USD,Medium Impact Expected,Personal Spending m/m,0.4%,0.4%,0.3%
2017-05-30 08:30:00,USD,Low Impact Expected,Personal Income m/m,0.4%,0.4%,0.2%
2017-05-30 09:00:00,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,5.9%,5.6%,5.9%
2017-05-30 10:00:00,USD,High Impact Expected,CB Consumer Confidence,117.9,120.1,119.4
2017-05-30 17:00:00,NZD,High Impact Expected,RBNZ Financial Stability Report,,,
2017-05-30 19:01:00,GBP,Low Impact Expected,BRC Shop Price Index y/y,-0.4%,,-0.5%
2017-05-30 19:01:00,GBP,Low Impact Expected,GfK Consumer Confidence,-5,-8,-7
2017-05-30 19:50:00,JPY,Low Impact Expected,Prelim Industrial Production m/m,4.0%,4.2%,-1.9%
2017-05-30 20:47:00,CNY,Medium Impact Expected,Non-Manufacturing PMI,54.5,,54.0
2017-05-30 20:55:00,CNY,Medium Impact Expected,Manufacturing PMI,51.2,51.0,51.2
2017-05-30 21:00:00,NZD,Medium Impact Expected,ANZ Business Confidence,14.9,,11.0
2017-05-30 21:30:00,AUD,Low Impact Expected,Private Sector Credit m/m,0.4%,0.4%,0.4%
2017-05-31 01:00:00,JPY,Low Impact Expected,Housing Starts y/y,1.9%,-1.4%,0.2%
2017-05-31 02:00:00,CHF,Low Impact Expected,UBS Consumption Indicator,1.48,,1.44
2017-05-31 02:00:00,EUR,Medium Impact Expected,German Retail Sales m/m,-0.2%,0.4%,0.2%
2017-05-31 02:45:00,EUR,Low Impact Expected,French Prelim CPI m/m,0.1%,0.2%,0.1%
2017-05-31 03:55:00,EUR,Low Impact Expected,German Unemployment Change,-9K,-14K,-15K
2017-05-31 04:00:00,CHF,Low Impact Expected,Credit Suisse Economic Expectations,30.8,,22.2
2017-05-31 04:00:00,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,11.1%,11.6%,11.5%
2017-05-31 04:30:00,GBP,Medium Impact Expected,Net Lending to Individuals m/m,4.3B,4.5B,4.7B
2017-05-31 04:30:00,GBP,Low Impact Expected,M4 Money Supply m/m,1.2%,0.4%,0.3%
2017-05-31 04:30:00,GBP,Low Impact Expected,Mortgage Approvals,65K,66K,66K
2017-05-31 05:00:00,EUR,Medium Impact Expected,CPI Flash Estimate y/y,1.4%,1.5%,1.9%
2017-05-31 05:00:00,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,0.9%,1.0%,1.2%
2017-05-31 05:00:00,EUR,Low Impact Expected,Italian Prelim CPI m/m,-0.2%,-0.2%,0.4%
2017-05-31 05:00:00,EUR,Low Impact Expected,Unemployment Rate,9.3%,9.4%,9.4%
2017-05-31 08:00:00,USD,Medium Impact Expected,FOMC Member Kaplan Speaks,,,
2017-05-31 08:30:00,CAD,High Impact Expected,GDP m/m,0.5%,0.3%,0.0%
2017-05-31 09:45:00,USD,Medium Impact Expected,Chicago PMI,59.4,57.0,58.3
2017-05-31 10:00:00,USD,Medium Impact Expected,Pending Home Sales m/m,-1.3%,0.7%,-0.9%
2017-05-31 14:00:00,USD,Low Impact Expected,Beige Book,,,
2017-05-31 18:45:00,NZD,Low Impact Expected,Overseas Trade Index q/q,5.1%,4.0%,5.8%
2017-05-31 19:30:00,AUD,Low Impact Expected,AIG Manufacturing Index,54.8,,59.2
2017-05-31 19:50:00,JPY,Low Impact Expected,Capital Spending q/y,4.5%,3.9%,3.8%
2017-05-31 20:30:00,JPY,Low Impact Expected,Final Manufacturing PMI,53.1,52.0,52.0
2017-05-31 21:30:00,AUD,High Impact Expected,Private Capital Expenditure q/q,0.3%,0.4%,-1.0%
2017-05-31 21:30:00,AUD,High Impact Expected,Retail Sales m/m,1.0%,0.3%,-0.2%
2017-05-31 21:45:00,CNY,Medium Impact Expected,Caixin Manufacturing PMI,49.6,50.2,50.3
2017-05-31 23:45:00,JPY,Low Impact Expected,10-y Bond Auction,0.05|3.6,,0.03|3.8
2017-06-01 01:45:00,CHF,Low Impact Expected,GDP q/q,0.3%,0.5%,0.2%
2017-06-01 02:00:00,GBP,Low Impact Expected,Nationwide HPI m/m,-0.2%,0.2%,-0.4%
2017-06-01 02:30:00,AUD,Low Impact Expected,Commodity Prices y/y,32.6%,,40.5%
2017-06-01 03:15:00,CHF,Low Impact Expected,Retail Sales y/y,-1.2%,2.4%,2.1%
2017-06-01 03:15:00,EUR,Medium Impact Expected,Spanish Manufacturing PMI,55.4,54.9,54.5
2017-06-01 03:30:00,CHF,Low Impact Expected,Manufacturing PMI,55.6,57.8,57.4
2017-06-01 03:45:00,EUR,Low Impact Expected,Italian Manufacturing PMI,55.1,56.1,56.2
2017-06-01 03:50:00,EUR,Low Impact Expected,French Final Manufacturing PMI,53.8,54.0,54.0
2017-06-01 03:55:00,EUR,Low Impact Expected,German Final Manufacturing PMI,59.5,59.4,59.4
2017-06-01 04:00:00,EUR,Low Impact Expected,Final Manufacturing PMI,57.0,57.0,57.0
2017-06-01 04:30:00,GBP,High Impact Expected,Manufacturing PMI,56.7,56.5,57.3
2017-06-01 04:59:00,EUR,Low Impact Expected,French 10-y Bond Auction,0.72|1.8,,0.81|2.0
2017-06-01 05:34:00,GBP,Low Impact Expected,10-y Bond Auction,1.14|2.1,,1.13|2.0
2017-06-01 07:30:00,USD,Low Impact Expected,Challenger Job Cuts y/y,9.7%,,-42.9%
2017-06-01 08:15:00,USD,High Impact Expected,ADP Non-Farm Employment Change,253K,181K,174K
2017-06-01 08:30:00,USD,High Impact Expected,Unemployment Claims,248K,239K,235K
2017-06-01 09:30:00,CAD,Low Impact Expected,Manufacturing PMI,55.1,,55.9
2017-06-01 09:45:00,USD,Low Impact Expected,Final Manufacturing PMI,52.7,52.5,52.5
2017-06-01 10:00:00,USD,High Impact Expected,ISM Manufacturing PMI,54.9,54.7,54.8
2017-06-01 10:00:00,USD,Low Impact Expected,Construction Spending m/m,-1.4%,0.5%,1.1%
2017-06-01 10:00:00,USD,Low Impact Expected,ISM Manufacturing Prices,60.5,67.0,68.5
2017-06-01 10:30:00,USD,Low Impact Expected,Natural Gas Storage,81B,78B,75B
2017-06-01 11:00:00,USD,High Impact Expected,Crude Oil Inventories,-6.4M,-2.7M,-4.4M
2017-06-01 00:00:00,USD,Low Impact Expected,Total Vehicle Sales,16.7M,17.0M,16.9M
2017-06-01 15:00:00,USD,High Impact Expected,President Trump Speaks,,,
2017-06-01 19:50:00,JPY,Low Impact Expected,Monetary Base y/y,19.4%,19.6%,19.8%
2017-06-01 21:00:00,AUD,Low Impact Expected,HIA New Home Sales m/m,0.8%,,-1.1%
2017-06-02 01:00:00,JPY,Low Impact Expected,Consumer Confidence,43.6,43.6,43.2
2017-06-02 03:00:00,EUR,Medium Impact Expected,Spanish Unemployment Change,-111.9K,-110.2K,-129.3K
2017-06-02 00:00:00,EUR,Non-Economic,Italian Bank Holiday,,,
2017-06-02 04:30:00,GBP,High Impact Expected,Construction PMI,56.0,52.7,53.1
2017-06-02 05:00:00,EUR,Low Impact Expected,PPI m/m,0.0%,0.2%,-0.3%
2017-06-02 08:30:00,CAD,High Impact Expected,Trade Balance,-0.4B,0.0B,-0.9B
2017-06-02 08:30:00,CAD,Medium Impact Expected,Labor Productivity q/q,1.4%,0.2%,0.4%
2017-06-02 08:30:00,USD,High Impact Expected,Average Hourly Earnings m/m,0.2%,0.2%,0.2%
2017-06-02 08:30:00,USD,High Impact Expected,Non-Farm Employment Change,138K,181K,174K
2017-06-02 08:30:00,USD,High Impact Expected,Unemployment Rate,4.3%,4.4%,4.4%
2017-06-02 08:30:00,USD,Medium Impact Expected,Trade Balance,-47.6B,-45.5B,-45.3B
2017-06-04 00:00:00,NZD,Non-Economic,Bank Holiday,,,
2017-06-04 19:30:00,AUD,Low Impact Expected,AIG Services Index,51.5,,53.0
2017-06-04 21:00:00,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.0%,,0.5%
2017-06-04 21:30:00,AUD,Medium Impact Expected,Company Operating Profits q/q,6.0%,5.1%,20.1%
2017-06-04 21:30:00,AUD,Low Impact Expected,ANZ Job Advertisements m/m,0.4%,,1.5%
2017-06-04 21:45:00,CNY,Low Impact Expected,Caixin Services PMI,52.8,51.4,51.5
2017-06-05 00:00:00,CHF,Non-Economic,Bank Holiday,,,
2017-06-05 00:00:00,EUR,Non-Economic,French Bank Holiday,,,
2017-06-05 00:00:00,EUR,Non-Economic,German Bank Holiday,,,
2017-06-05 03:15:00,EUR,Low Impact Expected,Spanish Services PMI,57.3,57.5,57.8
2017-06-05 03:45:00,EUR,Low Impact Expected,Italian Services PMI,55.1,55.4,56.2
2017-06-05 03:50:00,EUR,Low Impact Expected,French Final Services PMI,57.2,58.0,58.0
2017-06-05 03:55:00,EUR,Low Impact Expected,German Final Services PMI,55.4,55.2,55.2
2017-06-05 04:00:00,EUR,Low Impact Expected,Final Services PMI,56.3,56.2,56.2
2017-06-05 04:30:00,GBP,High Impact Expected,Services PMI,53.8,55.1,55.8
2017-06-05 08:30:00,USD,Medium Impact Expected,Revised Nonfarm Productivity q/q,0.0%,-0.6%,-0.6%
2017-06-05 08:30:00,USD,Low Impact Expected,Revised Unit Labor Costs q/q,2.2%,3.0%,3.0%
2017-06-05 09:45:00,USD,Low Impact Expected,Final Services PMI,53.6,54.1,54.0
2017-06-05 10:00:00,USD,High Impact Expected,ISM Non-Manufacturing PMI,56.9,57.1,57.5
2017-06-05 10:00:00,USD,Medium Impact Expected,Factory Orders m/m,-0.2%,-0.2%,1.0%
2017-06-05 19:01:00,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,-0.4%,,5.6%
2017-06-05 20:00:00,JPY,Low Impact Expected,Average Cash Earnings y/y,0.5%,0.3%,0.0%
2017-06-05 21:00:00,NZD,Low Impact Expected,ANZ Commodity Prices m/m,3.2%,,-0.2%
2017-06-05 21:30:00,AUD,Medium Impact Expected,Current Account,-3.1B,-0.2B,-3.5B
2017-06-05 23:45:00,JPY,Low Impact Expected,30-y Bond Auction,0.82|3.6,,0.82|3.4
2017-06-06 00:30:00,AUD,High Impact Expected,RBA Rate Statement,,,
2017-06-06 00:30:00,AUD,Medium Impact Expected,Cash Rate,1.50%,1.50%,1.50%
2017-06-06 04:10:00,EUR,Low Impact Expected,Retail PMI,52.0,,52.7
2017-06-06 04:30:00,EUR,Low Impact Expected,Sentix Investor Confidence,28.4,27.6,27.4
2017-06-06 05:00:00,EUR,Low Impact Expected,Retail Sales m/m,0.1%,0.2%,0.2%
2017-06-06 09:59:00,CAD,Medium Impact Expected,Ivey PMI,53.8,62.0,62.4
2017-06-06 10:00:00,USD,Medium Impact Expected,JOLTS Job Openings,6.04M,5.65M,5.79M
2017-06-06 10:37:00,NZD,Medium Impact Expected,GDT Price Index,0.6%,,3.2%
2017-06-06 18:45:00,NZD,Low Impact Expected,Manufacturing Sales q/q,2.8%,,1.3%
2017-06-06 19:30:00,AUD,Low Impact Expected,AIG Construction Index,56.7,,51.9
2017-06-06 21:30:00,AUD,High Impact Expected,GDP q/q,0.3%,0.2%,1.1%
2017-06-07 01:00:00,JPY,Low Impact Expected,Leading Indicators,104.5%,104.4%,105.7%
2017-06-07 02:00:00,EUR,Low Impact Expected,German Factory Orders m/m,-2.1%,-0.2%,1.1%
2017-06-07 03:00:00,CHF,Low Impact Expected,Foreign Currency Reserves,694B,,697B
2017-06-07 03:30:00,GBP,Medium Impact Expected,Halifax HPI m/m,0.4%,-0.2%,0.0%
2017-06-07 04:00:00,EUR,Low Impact Expected,Italian Retail Sales m/m,-0.1%,0.2%,0.0%
2017-06-07 08:30:00,CAD,Medium Impact Expected,Building Permits m/m,-0.2%,2.4%,-4.9%
2017-06-07 10:30:00,USD,High Impact Expected,Crude Oil Inventories,3.3M,-3.1M,-6.4M
2017-06-07 15:00:00,USD,Low Impact Expected,Consumer Credit m/m,8.2B,15.2B,19.5B
2017-06-07 19:01:00,GBP,Low Impact Expected,RICS House Price Balance,17%,20%,22%
2017-06-07 19:50:00,JPY,Medium Impact Expected,Final GDP q/q,0.3%,0.6%,0.5%
2017-06-07 19:50:00,JPY,Low Impact Expected,Bank Lending y/y,3.2%,3.0%,3.0%
2017-06-07 19:50:00,JPY,Low Impact Expected,Current Account,1.81T,1.62T,1.73T
2017-06-07 19:50:00,JPY,Low Impact Expected,Final GDP Price Index y/y,-0.8%,-0.8%,-0.8%
2017-06-07 21:30:00,AUD,High Impact Expected,Trade Balance,0.56B,1.91B,3.17B
2017-06-07 23:30:00,CNY,High Impact Expected,Trade Balance,282B,336B,262B
2017-06-07 23:33:00,CNY,Low Impact Expected,USD-Denominated Trade Balance,40.8B,47.5B,38.1B
2017-06-08 01:00:00,JPY,Low Impact Expected,Economy Watchers Sentiment,48.6,48.6,48.1
2017-06-08 01:45:00,CHF,Low Impact Expected,Unemployment Rate,3.2%,3.3%,3.2%
2017-06-08 02:00:00,EUR,Low Impact Expected,German Industrial Production m/m,0.8%,0.6%,-0.1%
2017-06-08 02:45:00,EUR,Low Impact Expected,French Trade Balance,-5.5B,-5.9B,-4.8B
2017-06-08 03:15:00,CHF,Medium Impact Expected,CPI m/m,0.2%,0.0%,0.2%
2017-06-08 00:00:00,GBP,High Impact Expected,Parliamentary Elections,,,
2017-06-08 05:00:00,EUR,Low Impact Expected,Revised GDP q/q,0.6%,0.5%,0.5%
2017-06-08 07:45:00,EUR,High Impact Expected,Main Refinancing Rate,0.00%,0.00%,0.00%
2017-06-08 08:13:00,CAD,Low Impact Expected,Housing Starts,195K,205K,213K
2017-06-08 08:30:00,CAD,Medium Impact Expected,NHPI m/m,0.8%,0.3%,0.2%
2017-06-08 08:30:00,EUR,High Impact Expected,ECB Press Conference,,,
2017-06-08 08:30:00,USD,High Impact Expected,Unemployment Claims,245K,241K,255K
2017-06-08 10:00:00,USD,Low Impact Expected,IBD/TIPP Economic Optimism,51.3,51.6,51.3
2017-06-08 10:30:00,CAD,Low Impact Expected,BOC Financial System Review,,,
2017-06-08 10:30:00,USD,Low Impact Expected,Natural Gas Storage,106B,99B,81B
2017-06-08 11:15:00,CAD,High Impact Expected,BOC Gov Poloz Speaks,,,
2017-06-08 19:50:00,JPY,Low Impact Expected,M2 Money Stock y/y,3.9%,4.3%,4.0%
2017-06-08 21:30:00,AUD,Low Impact Expected,Home Loans m/m,-1.9%,-0.9%,-0.9%
2017-06-08 21:30:00,CNY,Medium Impact Expected,CPI y/y,1.5%,1.5%,1.2%
2017-06-08 21:30:00,CNY,Medium Impact Expected,PPI y/y,5.5%,5.7%,6.4%
2017-06-09 00:30:00,JPY,Low Impact Expected,Tertiary Industry Activity m/m,1.2%,0.5%,-0.3%
2017-06-09 02:00:00,EUR,Low Impact Expected,German Trade Balance,19.8B,20.3B,19.9B
2017-06-09 02:45:00,EUR,Low Impact Expected,French Gov Budget Balance,-57.9B,,-29.6B
2017-06-09 02:45:00,EUR,Low Impact Expected,French Industrial Production m/m,-0.5%,0.3%,2.2%
2017-06-09 04:00:00,EUR,Low Impact Expected,Italian Quarterly Unemployment Rate,11.6%,11.6%,11.8%
2017-06-09 04:30:00,GBP,High Impact Expected,Manufacturing Production m/m,0.2%,0.8%,-0.6%
2017-06-09 04:30:00,GBP,Medium Impact Expected,Goods Trade Balance,-10.4B,-12.0B,-12.0B
2017-06-09 04:30:00,GBP,Low Impact Expected,Construction Output m/m,-1.6%,0.5%,0.7%
2017-06-09 04:30:00,GBP,Low Impact Expected,Consumer Inflation Expectations,2.8%,,2.9%
2017-06-09 04:30:00,GBP,Low Impact Expected,Industrial Production m/m,0.2%,0.7%,-0.5%
2017-06-09 07:48:00,GBP,Low Impact Expected,NIESR GDP Estimate,0.2%,,0.2%
2017-06-09 08:30:00,CAD,High Impact Expected,Employment Change,54.5K,11.5K,3.2K
2017-06-09 08:30:00,CAD,High Impact Expected,Unemployment Rate,6.6%,6.6%,6.5%
2017-06-09 08:30:00,CAD,Low Impact Expected,Capacity Utilization Rate,83.3%,82.4%,81.8%
2017-06-09 10:00:00,USD,Low Impact Expected,Final Wholesale Inventories m/m,-0.5%,-0.1%,-0.3%
2017-06-11 00:00:00,AUD,Non-Economic,Bank Holiday,,,
2017-06-11 19:50:00,JPY,Low Impact Expected,Core Machinery Orders m/m,-3.1%,0.6%,1.4%
2017-06-11 19:50:00,JPY,Low Impact Expected,PPI y/y,2.1%,2.2%,2.1%
2017-06-12 01:59:00,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,24.4%,,34.7%
2017-06-12 04:00:00,EUR,Low Impact Expected,Italian Industrial Production m/m,-0.4%,0.2%,0.4%
2017-06-12 04:30:00,AUD,Medium Impact Expected,RBA Assist Gov Debelle Speaks,,,
